application_id,job_id,candidate_id,skill_match_score,experience_match_score,cgpa_score,projects_score,overall_score,outcome
2929,198,296,0.0,89.5,68.4,80,49.11,rejected
2930,190,367,14.29,88.0,69.1,40,48.48,rejected
2931,100,5,0.0,55.0,65.0,20,29.25,rejected
2932,188,173,33.33,55.0,97.9,80,56.52,shortlisted
2933,22,483,14.29,34.0,66.4,100,40.87,rejected
2934,141,218,0.0,55.0,74.6,90,41.19,rejected
2935,67,199,0.0,56.5,60.1,90,39.46,rejected
2936,13,12,0.0,47.5,94.9,20,31.49,rejected
2937,151,264,0.0,68.5,61.4,0,29.76,rejected
2938,57,128,14.29,61.0,81.3,30,40.71,rejected
2939,25,371,28.57,4.0,86.5,50,33.1,rejected
2940,115,43,28.57,68.5,92.8,30,50.4,rejected
2941,134,452,0.0,83.5,71.8,20,38.82,shortlisted
2942,24,340,0.0,77.5,88.5,10,38.02,rejected
2943,166,190,0.0,88.0,61.0,0,35.55,rejected
2944,85,257,28.57,68.5,66.1,90,55.39,shortlisted
2945,147,493,14.29,37.0,85.6,0,29.65,rejected
2946,39,499,0.0,23.5,64.1,60,25.66,hired
2947,163,134,0.0,95.5,74.6,70,50.34,rejected
2948,171,7,14.29,79.0,89.8,50,50.38,shortlisted
2949,53,166,0.0,97.0,89.3,50,49.99,rejected
2950,72,212,0.0,89.5,92.0,60,49.65,rejected
2951,115,165,0.0,82.0,78.9,80,48.44,rejected
2952,148,311,0.0,89.5,84.1,40,45.46,rejected
2953,73,298,0.0,79.0,71.6,30,38.94,rejected
2954,70,442,14.29,59.5,86.9,0,36.6,rejected
2955,114,76,37.5,76.0,81.2,0,49.98,rejected
2956,25,30,0.0,89.5,67.6,10,38.49,rejected
2957,69,452,0.0,89.5,71.8,20,40.62,rejected
2958,5,415,0.0,10.0,79.8,60,23.97,shortlisted
2959,198,277,0.0,95.5,74.5,100,54.82,rejected
2960,177,260,14.29,73.0,63.6,70,47.65,shortlisted
2961,36,335,14.29,62.5,94.8,50,46.18,rejected
2962,115,306,0.0,73.0,94.4,40,42.06,rejected
2963,74,496,42.86,53.5,94.0,40,53.29,hired
2964,101,73,0.0,94.0,80.0,50,47.7,hired
2965,89,257,0.0,43.0,66.1,90,36.31,rejected
2966,128,135,0.0,91.0,72.0,90,51.6,rejected
2967,35,240,0.0,31.0,89.4,70,33.21,rejected
2968,92,327,0.0,0.0,88.7,80,25.3,rejected
2969,106,160,12.5,26.5,62.8,0,22.37,shortlisted
2970,57,177,0.0,50.5,62.8,60,33.57,rejected
2971,5,5,12.5,95.5,65.0,20,46.4,rejected
2972,41,318,0.0,20.5,97.7,20,23.8,shortlisted
2973,198,287,0.0,88.0,73.7,90,50.95,rejected
2974,142,360,16.67,77.5,88.0,100,58.12,shortlisted
2975,141,60,14.29,70.0,67.7,40,42.87,rejected
2976,18,322,0.0,23.5,91.4,80,32.76,shortlisted
2977,162,499,0.0,83.5,64.1,60,43.66,rejected
2978,145,10,16.67,40.0,63.5,70,38.69,rejected
2979,102,59,12.5,68.5,90.6,0,39.14,rejected
2980,16,238,0.0,83.5,92.5,30,43.42,rejected
2981,57,29,57.14,76.0,79.0,80,69.51,shortlisted
2982,105,13,28.57,92.5,69.7,80,61.63,hired
2983,33,288,0.0,59.5,83.3,0,30.34,rejected
2984,37,235,0.0,62.5,66.9,70,39.28,shortlisted
2985,23,371,0.0,0.0,86.5,50,20.48,rejected
2986,45,103,16.67,70.0,62.1,20,39.98,rejected
2987,33,291,0.0,31.0,89.4,10,24.21,rejected
2988,161,219,0.0,95.5,85.9,0,41.53,shortlisted
2989,23,65,0.0,83.5,82.9,40,43.48,hired
2990,68,485,16.67,68.5,82.9,100,54.65,rejected
2991,96,6,0.0,77.5,85.7,70,46.61,rejected
2992,110,223,0.0,92.5,65.2,90,51.03,rejected
2993,58,490,0.0,82.0,60.5,60,42.67,rejected
2994,188,468,0.0,83.5,86.0,50,45.45,rejected
2995,67,160,0.0,67.0,62.8,0,29.52,rejected
2996,12,497,14.29,91.0,94.3,40,53.16,rejected
2997,168,91,16.67,82.0,96.6,70,56.26,rejected
2998,113,215,0.0,70.0,67.7,90,44.66,rejected
2999,163,154,0.0,100.0,65.4,90,53.31,rejected
3000,7,55,14.29,20.5,92.2,20,28.69,rejected
3001,86,122,0.0,77.5,85.0,20,39.0,hired
3002,128,369,0.0,77.5,96.8,20,40.77,rejected
3003,161,105,16.67,92.5,72.0,90,58.72,rejected
3004,80,252,0.0,40.0,89.6,10,26.94,rejected
3005,67,121,0.0,88.0,79.3,80,50.3,rejected
3006,108,43,14.29,52.0,92.8,30,39.73,rejected
3007,105,274,42.86,97.0,88.0,100,74.44,shortlisted
3008,82,388,0.0,55.0,91.7,30,34.76,shortlisted
3009,174,65,28.57,16.0,82.9,40,34.66,rejected
3010,172,488,0.0,43.0,88.7,0,26.2,shortlisted
3011,116,2,16.67,44.5,95.6,80,46.36,rejected
3012,108,361,14.29,97.0,94.8,70,59.53,rejected
3013,90,478,14.29,80.5,97.2,50,51.94,rejected
3014,103,488,0.0,94.0,88.7,0,41.5,shortlisted
3015,34,142,16.67,76.0,70.7,20,43.07,rejected
3016,160,451,28.57,44.5,76.9,70,46.81,rejected
3017,105,437,0.0,80.5,85.1,20,39.91,rejected
3018,131,439,0.0,62.5,79.9,90,44.23,rejected
3019,160,151,14.29,50.5,68.9,10,32.7,rejected
3020,21,340,14.29,98.5,88.5,10,50.04,shortlisted
3021,16,328,42.86,100.0,97.6,60,70.78,shortlisted
3022,4,19,0.0,55.0,66.7,70,37.01,rejected
3023,28,413,0.0,52.0,73.4,30,31.11,rejected
3024,129,290,0.0,88.0,72.2,10,38.73,rejected
3025,78,499,0.0,98.5,64.1,60,48.16,shortlisted
3026,61,161,14.29,68.5,87.1,60,48.33,rejected
3027,54,158,0.0,98.5,84.6,70,52.74,shortlisted
3028,186,215,0.0,71.5,67.7,90,45.1,rejected
3029,193,194,0.0,43.0,78.6,0,24.69,rejected
3030,29,78,16.67,52.0,84.4,50,42.43,shortlisted
3031,164,222,0.0,37.0,75.5,80,34.42,rejected
3032,155,378,16.67,94.0,64.1,30,48.98,rejected
3033,42,183,14.29,62.5,90.2,0,37.99,rejected
3034,45,9,0.0,70.0,95.5,10,36.83,rejected
3035,169,354,33.33,71.5,79.4,10,48.19,rejected
3036,73,330,25.0,47.5,65.5,10,35.58,rejected
3037,197,64,0.0,40.0,75.9,0,23.38,shortlisted
3038,182,314,12.5,67.0,70.7,20,38.7,rejected
3039,51,280,0.0,8.5,86.5,60,24.52,rejected
3040,136,76,0.0,83.5,81.2,0,37.23,rejected
3041,1,439,0.0,61.0,79.9,90,43.79,rejected
3042,60,158,57.14,80.5,84.6,70,70.2,shortlisted
3043,174,301,0.0,95.5,63.8,30,42.72,rejected
3044,129,448,0.0,29.5,72.6,10,21.24,rejected
3045,46,371,14.29,46.0,86.5,50,39.99,shortlisted
3046,133,142,0.0,94.0,70.7,20,41.8,rejected
3047,108,275,0.0,100.0,65.0,80,51.75,hired
3048,104,208,16.67,88.0,63.3,30,47.06,rejected
3049,199,10,0.0,98.5,63.5,70,49.57,rejected
3050,26,419,0.0,71.5,95.5,20,38.77,shortlisted
3051,12,94,0.0,80.5,65.5,80,45.97,shortlisted
3052,95,160,14.29,53.5,62.8,0,31.18,shortlisted
3053,192,143,0.0,44.5,97.4,20,30.96,shortlisted
3054,186,96,0.0,74.5,88.1,20,38.56,rejected
3055,8,61,0.0,80.5,69.2,30,39.03,rejected
3056,14,160,28.57,67.0,62.8,0,40.95,rejected
3057,136,218,0.0,34.0,74.6,90,34.89,hired
3058,62,255,0.0,8.5,93.4,50,24.06,shortlisted
3059,183,374,0.0,2.5,83.9,80,25.34,rejected
3060,130,198,14.29,80.5,89.9,100,58.35,hired
3061,15,104,0.0,97.0,68.7,40,45.41,shortlisted
3062,179,104,12.5,56.5,68.7,40,38.25,shortlisted
3063,115,282,0.0,58.0,96.6,70,42.39,rejected
3064,160,310,14.29,92.5,85.4,50,53.77,rejected
3065,13,42,0.0,92.5,72.1,10,40.06,shortlisted
3066,71,17,16.67,67.0,93.2,100,55.75,rejected
3067,54,153,0.0,55.0,90.6,50,37.59,rejected
3068,122,417,0.0,100.0,86.2,20,45.93,shortlisted
3069,28,385,0.0,62.5,84.4,100,46.41,rejected
3070,192,51,0.0,59.5,78.6,70,40.14,rejected
3071,120,391,0.0,34.0,97.9,50,32.39,rejected
3072,107,24,16.67,79.0,71.2,90,54.55,rejected
3073,27,453,0.0,98.5,92.9,0,43.48,rejected
3074,100,453,12.5,95.5,92.9,0,47.58,rejected
3075,195,482,0.0,52.0,71.2,0,26.28,rejected
3076,184,316,0.0,58.0,64.9,20,30.13,rejected
3077,14,370,0.0,71.5,63.4,70,41.46,rejected
3078,26,298,14.29,43.0,71.6,30,33.85,rejected
3079,163,239,0.0,73.0,89.6,50,42.84,rejected
3080,85,445,0.0,53.5,81.6,20,31.29,rejected
3081,3,322,0.0,50.5,91.4,80,40.86,shortlisted
3082,53,491,14.29,91.0,76.4,50,51.97,rejected
3083,58,173,0.0,74.5,97.9,80,49.03,rejected
3084,181,62,0.0,44.5,85.9,0,26.23,hired
3085,43,286,12.5,68.5,79.2,80,49.43,rejected
3086,114,268,0.0,80.5,87.4,40,43.26,rejected
3087,121,71,0.0,98.5,74.0,30,45.15,rejected
3088,154,390,0.0,100.0,86.7,10,44.51,shortlisted
3089,59,240,0.0,62.5,89.4,70,42.66,shortlisted
3090,107,55,16.67,19.0,92.2,20,29.2,rejected
3091,142,354,0.0,82.0,79.4,10,38.01,rejected
3092,200,316,0.0,20.5,64.9,20,18.89,rejected
3093,40,67,0.0,73.0,85.6,20,37.74,rejected
3094,174,306,0.0,92.5,94.4,40,47.91,rejected
3095,151,325,0.0,58.0,60.3,10,27.95,rejected
3096,65,247,0.0,31.0,75.8,10,22.17,rejected
3097,31,275,75.0,65.5,65.0,80,71.4,shortlisted
3098,87,429,14.29,67.0,94.0,10,41.41,rejected
3099,115,450,0.0,44.5,74.1,30,28.96,rejected
3100,28,461,0.0,67.0,89.1,30,37.96,rejected
3101,47,409,0.0,29.5,90.0,0,22.35,rejected
3102,4,345,71.43,89.5,95.7,80,81.78,shortlisted
3103,141,188,0.0,53.5,62.3,60,34.39,rejected
3104,120,444,0.0,31.0,90.0,40,28.8,rejected
3105,9,8,0.0,73.0,80.0,30,38.4,shortlisted
3106,66,343,14.29,83.5,92.6,70,55.15,rejected
3107,50,409,0.0,97.0,90.0,0,42.6,rejected
3108,55,449,0.0,11.5,83.0,90,29.4,rejected
3109,48,84,0.0,77.5,91.1,40,42.91,rejected
3110,32,201,0.0,74.5,91.2,70,46.53,rejected
3112,98,283,0.0,43.0,74.3,40,30.04,rejected
3113,117,133,0.0,77.5,64.5,10,34.42,rejected
3114,121,11,0.0,70.0,97.8,30,40.17,rejected
3115,114,350,0.0,77.5,66.7,20,36.26,rejected
3116,17,224,0.0,74.5,61.9,30,36.13,rejected
3117,31,126,12.5,53.5,78.4,10,34.31,rejected
3118,94,357,0.0,49.0,88.4,70,38.46,rejected
3119,37,46,12.5,61.0,65.1,50,40.56,rejected
3120,189,60,16.67,46.0,67.7,40,36.62,rejected
3121,77,422,14.29,76.0,89.1,40,47.88,shortlisted
3122,19,3,12.5,14.5,76.1,0,20.77,rejected
3123,3,112,0.0,91.0,63.4,10,38.31,shortlisted
3124,12,482,0.0,68.5,71.2,0,31.23,rejected
3125,167,268,0.0,11.5,87.4,40,22.56,rejected
3126,41,145,0.0,71.5,75.7,10,34.3,rejected
3127,180,384,0.0,67.0,85.0,20,35.85,rejected
3128,159,276,0.0,64.0,81.7,100,46.45,rejected
3129,148,71,14.29,25.0,74.0,30,28.81,rejected
3130,75,258,12.5,98.5,61.1,70,54.21,shortlisted
3131,7,6,14.29,73.0,85.7,70,50.97,rejected
3132,28,379,0.0,53.5,73.6,40,33.09,rejected
3133,20,417,0.0,76.0,86.2,20,38.73,hired
3134,59,24,0.0,38.5,71.2,90,35.73,shortlisted
3135,95,467,0.0,44.5,82.5,50,33.23,shortlisted
3136,122,369,0.0,0.0,96.8,20,17.52,rejected
3137,183,282,0.0,91.0,96.6,70,52.29,rejected
3138,179,149,0.0,37.0,66.0,0,21.0,rejected
3139,63,119,28.57,28.0,61.0,30,33.48,rejected
3140,158,442,0.0,16.0,86.9,0,17.84,rejected
3141,80,282,0.0,46.0,96.6,70,38.79,shortlisted
3142,1,167,14.29,92.5,83.8,70,56.53,hired
3143,31,451,12.5,55.0,76.9,70,43.53,rejected
3144,128,216,0.0,77.5,92.6,70,47.64,rejected
3145,40,252,14.29,50.5,89.6,10,35.8,rejected
3146,150,404,0.0,53.5,73.9,50,34.63,rejected
3147,32,164,0.0,91.0,77.2,40,44.88,rejected
3148,142,173,0.0,89.5,97.9,80,53.53,rejected
3149,196,469,0.0,94.0,84.2,20,43.83,rejected
3150,36,280,0.0,55.0,86.5,60,38.48,rejected
3151,115,465,0.0,83.5,69.3,70,45.95,rejected
3153,96,392,0.0,28.0,83.1,30,25.37,rejected
3154,130,51,0.0,97.0,78.6,70,51.39,rejected
3155,67,80,0.0,68.5,77.6,60,41.19,rejected
3156,164,24,85.71,20.5,71.2,90,64.62,rejected
3157,154,237,14.29,88.0,77.9,70,54.3,shortlisted
3158,188,197,0.0,89.5,97.1,100,56.41,hired
3159,76,403,12.5,62.5,79.9,10,37.23,rejected
3160,195,378,0.0,83.5,64.1,30,39.16,rejected
3161,95,396,0.0,85.0,90.8,90,52.62,rejected
3162,198,237,0.0,88.0,77.9,70,48.59,rejected
3163,10,184,0.0,46.0,95.6,90,41.64,shortlisted
3164,27,14,0.0,74.5,61.8,100,46.62,rejected
3165,16,424,14.29,92.5,74.5,60,53.64,rejected
3166,32,186,0.0,50.5,75.0,60,35.4,rejected
3167,68,387,0.0,89.5,95.7,50,48.7,rejected
3169,124,341,0.0,50.5,66.9,70,35.68,rejected
3170,56,51,0.0,37.0,78.6,70,33.39,rejected
3171,79,117,0.0,59.5,67.6,20,30.99,rejected
3172,199,96,14.29,1.0,88.1,20,22.23,rejected
3173,76,421,0.0,80.5,83.0,20,39.6,shortlisted
3174,78,258,14.29,26.5,61.1,70,33.33,rejected
3175,181,236,0.0,52.0,73.5,60,35.62,rejected
3176,99,26,0.0,8.5,66.1,20,15.46,shortlisted
3177,45,171,0.0,46.0,79.6,60,34.74,rejected
3178,193,202,0.0,65.5,64.1,0,29.26,rejected
3179,104,76,0.0,76.0,81.2,0,34.98,rejected
3180,48,285,0.0,94.0,78.6,50,47.49,rejected
3181,77,24,14.29,94.0,71.2,90,58.09,shortlisted
3182,110,129,0.0,70.0,83.3,70,43.99,shortlisted
3183,115,335,0.0,79.0,94.8,50,45.42,rejected
3184,175,106,0.0,91.0,92.3,50,48.65,shortlisted
3185,18,441,0.0,89.5,83.3,80,51.34,rejected
3186,53,483,0.0,89.5,66.4,100,51.81,rejected
3187,187,281,16.67,53.5,83.6,30,39.76,rejected
3188,103,244,0.0,59.5,97.8,70,43.02,rejected
3189,36,184,0.0,95.5,95.6,90,56.49,rejected
3190,56,458,0.0,70.0,77.9,10,34.19,rejected
3191,185,259,16.67,47.5,60.5,90,43.49,rejected
3192,156,27,14.29,100.0,73.9,90,60.3,shortlisted
3193,172,356,14.29,46.0,68.7,100,44.82,hired
3194,68,265,0.0,65.5,85.5,50,39.98,rejected
3195,134,202,14.29,70.0,64.1,0,36.33,rejected
3196,60,91,0.0,55.0,96.6,70,41.49,shortlisted
3198,61,133,0.0,49.0,64.5,10,25.87,hired
3200,155,396,0.0,40.0,90.8,90,39.12,shortlisted
3201,52,296,0.0,55.0,68.4,80,38.76,rejected
3202,22,490,14.29,46.0,60.5,60,37.59,rejected
3203,153,438,0.0,77.5,91.2,80,48.93,rejected
3204,66,398,0.0,97.0,72.7,60,49.0,hired
3205,50,350,14.29,53.5,66.7,20,34.77,rejected
3206,83,211,0.0,64.0,81.4,100,46.41,rejected
3207,189,243,0.0,76.0,66.3,40,38.74,rejected
3208,119,256,0.0,79.0,86.2,60,45.63,rejected
3209,89,131,0.0,94.0,85.5,80,53.03,shortlisted
3210,20,301,0.0,98.5,63.8,30,43.62,rejected
3211,8,124,0.0,98.5,81.9,50,49.33,rejected
3212,135,133,0.0,37.0,64.5,10,22.27,shortlisted
3213,47,245,0.0,49.0,68.0,90,38.4,rejected
3214,104,384,0.0,82.0,85.0,20,40.35,rejected
3215,117,374,0.0,46.0,83.9,80,38.38,rejected
3216,16,362,28.57,55.0,77.3,80,51.52,shortlisted
3217,165,76,0.0,91.0,81.2,0,39.48,rejected
3218,28,390,42.86,94.0,86.7,10,59.85,hired
3219,119,426,14.29,92.5,96.6,40,53.95,rejected
3220,126,219,0.0,86.5,85.9,0,38.84,rejected
3221,126,55,0.0,20.5,92.2,20,22.98,rejected
3222,15,400,0.0,76.0,96.9,10,38.84,rejected
3223,158,453,0.0,67.0,92.9,0,34.03,rejected
3224,30,148,0.0,85.0,65.0,50,42.75,rejected
3225,142,207,0.0,71.5,71.3,0,32.14,rejected
3226,60,17,0.0,95.5,93.2,100,57.63,shortlisted
3227,27,428,0.0,59.5,82.2,20,33.18,rejected
3228,149,5,0.0,82.0,65.0,20,37.35,rejected
3229,46,96,14.29,50.5,88.1,20,37.08,hired
3230,47,383,16.67,44.5,78.9,20,34.85,rejected
3231,146,407,0.0,7.0,88.1,30,19.81,rejected
3232,25,456,0.0,77.5,81.3,30,39.95,rejected
3233,174,204,14.29,89.5,71.2,40,49.24,rejected
3234,20,32,12.5,35.5,90.1,70,39.66,rejected
3235,7,445,0.0,91.0,81.6,20,42.54,shortlisted
3236,119,453,14.29,98.5,92.9,0,49.2,rejected
3237,5,472,0.0,85.0,86.7,10,40.01,rejected
3238,21,205,14.29,92.5,80.8,50,53.08,rejected
3239,115,455,0.0,68.5,72.1,100,46.37,rejected
3240,88,351,0.0,82.0,92.6,60,47.49,hired
3241,9,150,0.0,44.5,69.5,100,38.77,rejected
3242,54,95,0.0,47.5,81.7,70,37.0,rejected
3243,118,94,0.0,38.5,65.5,80,33.38,rejected
3244,72,193,0.0,7.0,86.7,90,28.61,rejected
3245,29,442,16.67,38.5,86.9,0,31.25,rejected
3246,41,289,14.29,59.5,60.9,50,40.2,rejected
3247,114,222,12.5,46.0,75.5,80,42.12,rejected
3248,143,3,16.67,88.0,76.1,0,44.48,rejected
3249,145,17,16.67,88.0,93.2,100,62.05,rejected
3250,194,476,0.0,4.0,86.4,90,27.66,rejected
3251,16,81,0.0,52.0,95.6,0,29.94,rejected
3252,158,374,0.0,10.0,83.9,80,27.59,rejected
3253,141,167,14.29,74.5,83.8,70,51.13,shortlisted
3254,155,113,16.67,59.5,63.2,30,38.5,rejected
3255,58,66,0.0,43.0,70.4,50,30.96,rejected
3256,41,389,28.57,17.5,85.0,80,41.43,rejected
3257,139,441,0.0,85.0,83.3,80,49.99,shortlisted
3258,147,61,0.0,88.0,69.2,30,41.28,rejected
3259,57,179,0.0,89.5,82.2,10,40.68,rejected
3260,77,500,14.29,91.0,62.7,70,52.92,rejected
3261,110,31,0.0,98.5,62.5,40,44.92,shortlisted
3262,111,368,0.0,80.5,64.2,90,47.28,rejected
3263,102,331,0.0,38.5,95.4,90,39.36,rejected
3264,44,233,0.0,8.5,94.5,60,25.72,rejected
3265,142,330,16.67,64.0,65.5,10,37.19,rejected
3266,53,302,0.0,97.0,81.5,50,48.82,rejected
3267,160,384,0.0,76.0,85.0,20,38.55,rejected
3268,96,12,0.0,89.5,94.9,20,44.09,rejected
3269,1,259,14.29,53.5,60.5,90,44.34,rejected
3270,112,155,0.0,0.0,86.1,10,14.41,rejected
3271,108,384,0.0,31.0,85.0,20,25.05,rejected
3272,94,386,0.0,98.5,87.3,30,47.14,rejected
3273,6,87,14.29,59.5,78.0,40,41.26,hired
3274,3,341,0.0,50.5,66.9,70,35.68,rejected
3276,44,305,0.0,95.5,93.7,10,44.2,hired
3277,48,396,25.0,35.5,90.8,90,47.77,shortlisted
3278,96,398,0.0,34.0,72.7,60,30.1,rejected
3279,77,452,14.29,14.5,71.8,20,23.83,rejected
3280,159,17,16.67,62.5,93.2,100,54.4,rejected
3282,150,116,28.57,67.0,72.6,50,49.92,shortlisted
3283,41,179,14.29,11.5,82.2,10,22.99,rejected
3284,64,106,0.0,97.0,92.3,50,50.45,shortlisted
3285,43,126,0.0,37.0,78.4,10,24.36,rejected
3286,11,79,12.5,76.0,73.2,80,50.78,rejected
3287,167,413,0.0,91.0,73.4,30,42.81,rejected
3288,16,59,0.0,68.5,90.6,0,34.14,rejected
3289,187,116,0.0,59.5,72.6,50,36.24,rejected
3290,73,169,12.5,40.0,69.3,50,34.89,rejected
3291,175,460,0.0,89.5,89.0,10,41.7,hired
3292,104,298,0.0,67.0,71.6,30,35.34,rejected
3293,142,414,16.67,53.5,97.6,40,43.36,rejected
3294,178,402,0.0,83.5,89.0,80,50.4,rejected
3295,50,387,14.29,67.0,95.7,50,47.67,rejected
3296,50,449,14.29,10.0,83.0,90,34.66,shortlisted
3298,152,219,0.0,94.0,85.9,0,41.09,shortlisted
3299,138,14,0.0,80.5,61.8,100,48.42,rejected
3300,192,380,0.0,74.5,81.5,50,42.07,rejected
3301,166,119,16.67,52.0,61.0,30,35.92,shortlisted
3302,69,386,16.67,65.5,87.3,30,43.91,rejected
3303,42,451,28.57,100.0,76.9,70,63.46,rejected
3304,114,400,12.5,98.5,96.9,10,50.58,rejected
3305,154,202,14.29,98.5,64.1,0,44.88,rejected
3306,157,308,0.0,77.5,69.1,80,45.62,rejected
3307,15,61,0.0,83.5,69.2,30,39.93,shortlisted
3308,128,206,0.0,52.0,66.0,50,33.0,shortlisted
3309,124,236,0.0,80.5,73.5,60,44.17,rejected
3310,96,143,0.0,13.0,97.4,20,21.51,shortlisted
3311,4,197,0.0,50.5,97.1,100,44.71,shortlisted
3312,199,444,0.0,34.0,90.0,40,29.7,rejected
3313,24,290,0.0,25.0,72.2,10,19.83,rejected
3314,115,176,0.0,58.0,75.7,70,39.25,rejected
3315,26,301,14.29,26.5,63.8,30,27.73,shortlisted
3316,102,229,0.0,64.0,69.6,40,35.64,shortlisted
3317,59,52,0.0,67.0,93.1,90,47.56,rejected
3318,60,370,0.0,83.5,63.4,70,45.06,rejected
3319,109,438,0.0,71.5,91.2,80,47.13,rejected
3320,122,164,0.0,92.5,77.2,40,45.33,shortlisted
3321,131,323,0.0,64.0,90.0,50,40.2,rejected
3322,65,197,0.0,61.0,97.1,100,47.87,shortlisted
3323,37,360,12.5,74.5,88.0,100,55.55,hired
3324,159,218,0.0,98.5,74.6,90,54.24,shortlisted
3325,197,118,0.0,55.0,74.3,50,35.14,hired
3326,147,304,0.0,92.5,81.0,100,54.9,shortlisted
3327,190,451,14.29,28.0,76.9,70,36.15,rejected
3328,69,162,16.67,40.0,71.8,30,33.94,rejected
3329,70,32,0.0,49.0,90.1,70,38.71,shortlisted
3330,181,55,0.0,19.0,92.2,20,22.53,shortlisted
3331,177,118,0.0,61.0,74.3,50,36.95,rejected
3332,91,6,0.0,53.5,85.7,70,39.41,rejected
3333,70,108,0.0,37.0,89.8,70,35.07,rejected
3334,36,52,0.0,88.0,93.1,90,53.87,rejected
3335,27,154,0.0,77.5,65.4,90,46.56,rejected
3336,13,265,0.0,98.5,85.5,50,49.88,rejected
3337,125,470,16.67,91.0,67.4,40,50.08,rejected
3338,164,72,0.0,56.5,80.9,80,41.08,rejected
3339,155,499,0.0,31.0,64.1,60,27.91,shortlisted
3340,178,380,0.0,92.5,81.5,50,47.48,rejected
3341,34,79,0.0,71.5,73.2,80,44.43,rejected
3342,129,280,0.0,98.5,86.5,60,51.52,rejected
3343,66,322,0.0,82.0,91.4,80,50.31,rejected
3344,83,359,0.0,97.0,89.3,10,43.99,rejected
3345,29,303,0.0,59.5,76.6,20,32.34,shortlisted
3346,2,155,0.0,34.0,86.1,10,24.61,rejected
3348,127,325,25.0,50.5,60.3,10,35.7,rejected
3349,148,102,14.29,46.0,97.6,40,40.15,rejected
3350,61,388,28.57,74.5,91.7,30,52.03,shortlisted
3351,151,286,0.0,80.5,79.2,80,48.03,rejected
3352,25,184,0.0,79.0,95.6,90,51.54,rejected
3353,15,85,0.0,28.0,96.0,100,37.8,rejected
3354,184,278,14.29,73.0,86.2,30,45.04,rejected
3355,111,141,0.0,59.5,87.0,20,33.9,shortlisted
3356,134,171,14.29,49.0,79.6,60,41.35,rejected
3357,92,377,0.0,8.5,66.0,100,27.45,rejected
3358,50,425,14.29,47.5,77.4,30,36.07,rejected
3359,44,499,0.0,92.5,64.1,60,46.36,rejected
3360,180,224,0.0,83.5,61.9,30,38.84,rejected
3361,123,70,0.0,47.5,85.4,40,33.06,rejected
3362,45,10,0.0,43.0,63.5,70,32.92,rejected
3363,69,204,16.67,82.0,71.2,40,47.95,rejected
3364,169,300,16.67,38.5,62.6,30,32.11,rejected
3365,93,157,0.0,53.5,70.8,100,41.67,rejected
3366,200,327,0.0,64.0,88.7,80,44.5,rejected
3367,189,192,0.0,44.5,81.9,50,33.13,shortlisted
3368,150,201,0.0,58.0,91.2,70,41.58,shortlisted
3369,41,89,14.29,97.0,80.4,0,46.87,shortlisted
3370,90,5,0.0,44.5,65.0,20,26.1,rejected
3371,137,94,37.5,14.5,65.5,80,41.17,rejected
3372,170,479,14.29,26.5,89.6,80,39.1,rejected
3373,44,388,50.0,76.0,91.7,30,61.05,rejected
3374,77,229,28.57,1.0,69.6,40,28.17,shortlisted
3375,106,97,12.5,59.5,97.6,80,49.49,rejected
3376,65,451,28.57,82.0,76.9,70,58.06,shortlisted
3377,4,47,28.57,83.5,73.8,10,49.05,rejected
3378,44,406,0.0,85.0,69.2,40,41.88,shortlisted
3379,71,45,0.0,92.5,61.8,70,47.52,rejected
3381,4,311,0.0,26.5,84.1,40,26.56,rejected
3382,107,202,16.67,88.0,64.1,0,42.68,shortlisted
3383,178,228,0.0,80.5,84.6,30,41.34,hired
3384,105,205,14.29,19.0,80.8,50,31.03,hired
3385,88,424,0.0,44.5,74.5,60,33.52,rejected
3386,149,185,0.0,79.0,90.8,50,44.82,rejected
3387,48,35,0.0,89.5,80.9,20,41.98,rejected
3388,73,332,12.5,67.0,60.4,40,40.16,hired
3389,184,119,14.29,62.5,61.0,30,38.11,rejected
3390,13,378,0.0,85.0,64.1,30,39.61,rejected
3391,148,113,0.0,52.0,63.2,30,29.58,rejected
3392,196,103,0.0,44.5,62.1,20,25.66,rejected
3393,46,69,14.29,88.0,96.3,90,60.06,shortlisted
3394,119,48,0.0,73.0,64.9,60,40.63,shortlisted
3395,152,114,0.0,91.0,78.7,20,42.11,rejected
3396,2,356,0.0,64.0,68.7,100,44.5,hired
3397,6,478,14.29,94.0,97.2,50,55.99,rejected
3398,119,249,85.71,92.5,64.5,10,73.21,rejected
3399,83,205,0.0,56.5,80.8,50,36.57,rejected
3400,29,473,0.0,97.0,87.0,60,51.15,rejected
3401,108,426,14.29,79.0,96.6,40,49.9,rejected
3402,122,500,0.0,8.5,62.7,70,22.45,rejected
3403,34,201,16.67,68.5,91.2,70,51.4,rejected
3404,182,270,12.5,86.5,96.3,70,55.89,rejected
3406,84,117,0.0,41.5,67.6,20,25.59,rejected
3407,52,139,12.5,13.0,80.6,70,31.49,rejected
3408,114,423,0.0,68.5,93.0,50,42.0,rejected
3409,38,439,0.0,76.0,79.9,90,48.29,rejected
3410,29,106,16.67,83.5,92.3,50,53.06,rejected
3413,159,133,0.0,77.5,64.5,10,34.42,rejected
3414,24,495,0.0,53.5,68.2,10,27.78,rejected
3415,36,481,0.0,41.5,89.6,70,36.39,rejected
3416,26,200,0.0,80.5,64.0,20,36.75,rejected
